date;spv;temp
2023-06-14 09:00:00;8593.113601;20.1
2023-06-14 10:00:00;11036.00545;21.6
2023-06-14 11:00:00;12724.62939;23.1
2023-06-14 12:00:00;13519.00285;24.2
2023-06-14 13:00:00;12953.26787;25
2023-06-14 14:00:00;13222.54848;25.5
2023-06-14 15:00:00;12448.06244;25.7
2023-06-14 16:00:00;11841.98494;25.8
2023-06-14 17:00:00;10756.40489;25.6
2023-06-14 18:00:00;8878.792909;25.2
2023-06-14 19:00:00;6549.624201;24.6
2023-06-14 20:00:00;3342.87956;23.4
2023-06-14 21:00:00;400.0559736;22.1
2023-06-14 22:00:00;0;20.8
2023-06-14 23:00:00;0;19.9
2023-06-15 00:00:00;0;19.6
2023-06-15 01:00:00;0;19.1
2023-06-15 02:00:00;0;18.5
2023-06-15 03:00:00;0;18
2023-06-15 04:00:00;0;17.5
2023-06-15 05:00:00;0;17
2023-06-15 06:00:00;17.17364448;16.7
2023-06-15 07:00:00;1647.323551;17.2
2023-06-15 08:00:00;5415.486019;19
2023-06-15 09:00:00;8714.573056;21.3
2023-06-15 10:00:00;11196.50882;23.5
2023-06-15 11:00:00;12809.13243;25.1
2023-06-15 12:00:00;13750.85105;26.2
2023-06-15 13:00:00;14234.5748;27
2023-06-15 14:00:00;14319.1827;27.5
2023-06-15 15:00:00;13993.74968;27.9
2023-06-15 16:00:00;13299.64618;28
2023-06-15 17:00:00;12099.68917;27.9
2023-06-15 18:00:00;10072.74046;27.5
2023-06-15 19:00:00;7262.030131;26.8
2023-06-15 20:00:00;3758.920171;25.4
2023-06-15 21:00:00;420.0738453;23.8
2023-06-15 22:00:00;0;22.4
2023-06-15 23:00:00;0;21.4
2023-06-16 00:00:00;0;20.8
2023-06-16 01:00:00;0;20
2023-06-16 02:00:00;0;19.4
2023-06-16 03:00:00;0;18.9
2023-06-16 04:00:00;0;18.5
2023-06-16 05:00:00;0;18
2023-06-16 06:00:00;17.02539576;17.6
2023-06-16 07:00:00;1630.863606;18.1
2023-06-16 08:00:00;5331.113064;20.1
2023-06-16 09:00:00;8600.82992;22.5
2023-06-16 10:00:00;11044.29538;24.6
2023-06-16 11:00:00;12624.48463;26.3
2023-06-16 12:00:00;13543.30139;27.6
2023-06-16 13:00:00;13969.90406;28.5
2023-06-16 14:00:00;14053.70326;29.3
2023-06-16 15:00:00;13802.99311;29.7
2023-06-16 16:00:00;13056.20926;29.9
2023-06-16 17:00:00;11621.46782;29.8
2023-06-16 18:00:00;9380.586159;29.4
2023-06-16 19:00:00;6372.314982;28.6
2023-06-16 20:00:00;3172.10421;27.2
2023-06-16 21:00:00;364.7563491;25.3
2023-06-16 22:00:00;0;23.8
2023-06-16 23:00:00;0;22.8
2023-06-17 00:00:00;0;21.9
2023-06-17 01:00:00;0;21.3
2023-06-17 02:00:00;0;20.6
2023-06-17 03:00:00;0;20
2023-06-17 04:00:00;0;19.4
2023-06-17 05:00:00;0;18.9
2023-06-17 06:00:00;16.84743006;18.5
2023-06-17 07:00:00;1569.2946;19.2
2023-06-17 08:00:00;5231.712756;21.2
2023-06-17 09:00:00;8391.459045;23.5
2023-06-17 10:00:00;10782.75675;25.3
2023-06-17 11:00:00;12318.14334;26.8
2023-06-17 12:00:00;13225.76124;28.1
2023-06-17 13:00:00;13409.1571;29.1
2023-06-17 14:00:00;13461.47905;29.7
2023-06-17 15:00:00;13224.97735;30
2023-06-17 16:00:00;12103.80437;29.7
2023-06-17 17:00:00;10613.02135;29
2023-06-17 18:00:00;8936.825625;28.4
2023-06-17 19:00:00;6603.22554;27.2
2023-06-17 20:00:00;3140.355027;25.6
2023-06-17 21:00:00;382.8271962;24.1
2023-06-17 22:00:00;0;23
2023-06-17 23:00:00;0;22.5
2023-06-18 00:00:00;0;21.9
2023-06-18 01:00:00;0;21.3
2023-06-18 02:00:00;0;20.7
2023-06-18 03:00:00;0;20.3
2023-06-18 04:00:00;0;19.8
2023-06-18 05:00:00;0;19.4
2023-06-18 06:00:00;16.89687952;19.2
2023-06-18 07:00:00;1066.098768;19.7
2023-06-18 08:00:00;3859.5985;21
2023-06-18 09:00:00;6651.132651;22.5
2023-06-18 10:00:00;9219.288041;23.8
2023-06-18 11:00:00;10791.30115;25.2
2023-06-18 12:00:00;11732.11632;26.2
2023-06-18 13:00:00;12529.36927;26.9
2023-06-18 14:00:00;12976.06654;27.4
2023-06-18 15:00:00;12569.57097;27.6
2023-06-18 16:00:00;11439.16083;27.7
2023-06-18 17:00:00;9881.88986;27.4
2023-06-18 18:00:00;8195.295746;26.7
2023-06-18 19:00:00;6251.597777;26
2023-06-18 20:00:00;2856.132536;25
2023-06-18 21:00:00;300.3861104;23.7
2023-06-18 22:00:00;0;22.6
2023-06-18 23:00:00;0;21.9
2023-06-19 00:00:00;0;20.9
2023-06-19 01:00:00;0;20.4
2023-06-19 02:00:00;0;19.9
2023-06-19 03:00:00;0;19.6
2023-06-19 04:00:00;0;19.2
2023-06-19 05:00:00;0;19
2023-06-19 06:00:00;14.26632661;19
2023-06-19 07:00:00;968.0467525;19.4
2023-06-19 08:00:00;4688.19616;20.6
2023-06-19 09:00:00;7607.591131;22.4
2023-06-19 10:00:00;9935.885187;23.7
2023-06-19 11:00:00;11917.14061;25.2
2023-06-19 12:00:00;12520.97265;26.6
2023-06-19 13:00:00;12052.46998;27
2023-06-19 14:00:00;12916.72207;27
2023-06-19 15:00:00;12559.95573;27.1
2023-06-19 16:00:00;11431.81367;26.9
2023-06-19 17:00:00;9976.214942;26.6
2023-06-19 18:00:00;8360.161423;26.2
2023-06-19 19:00:00;5888.705961;25.6
2023-06-19 20:00:00;2426.443655;24.4
2023-06-19 21:00:00;312.1636137;23
2023-06-19 22:00:00;0;21.9
2023-06-19 23:00:00;0;21.3
2023-06-20 00:00:00;0;20.8
2023-06-20 01:00:00;0;20.3
2023-06-20 02:00:00;0;19.8
2023-06-20 03:00:00;0;19.3
2023-06-20 04:00:00;0;19.1
2023-06-20 05:00:00;0;18.7
2023-06-20 06:00:00;12.24666785;18.3
2023-06-20 07:00:00;1006.249292;18.8
2023-06-20 08:00:00;4018.134956;20.2
2023-06-20 09:00:00;7229.455411;21.8
2023-06-20 10:00:00;9912.310514;23.3
2023-06-20 11:00:00;11436.5681;24.6
2023-06-20 12:00:00;12268.59547;25.6
2023-06-20 13:00:00;11909.35726;26.3
2023-06-20 14:00:00;12623.15838;26.9
2023-06-20 15:00:00;12119.3193;27
2023-06-20 16:00:00;11443.39649;26.9
2023-06-20 17:00:00;10838.61944;26.8
2023-06-20 18:00:00;9060.500102;26.4
2023-06-20 19:00:00;6197.283464;25.6
2023-06-20 20:00:00;2746.601336;24.5
2023-06-20 21:00:00;323.9320066;23.1
2023-06-20 22:00:00;0;21.9
2023-06-20 23:00:00;0;21.2
2023-06-21 00:00:00;0;20.7
2023-06-21 01:00:00;0;20.1
2023-06-21 02:00:00;0;19.7
2023-06-21 03:00:00;0;19.2
2023-06-21 04:00:00;0;18.8
2023-06-21 05:00:00;0;18.4
2023-06-21 06:00:00;12.97405023;18
2023-06-21 07:00:00;1084.032072;18.4
2023-06-21 08:00:00;4134.391897;19.7
2023-06-21 09:00:00;7527.613026;21.4
2023-06-21 10:00:00;9962.764773;23.1
2023-06-21 11:00:00;11411.74987;24.6
2023-06-21 12:00:00;12443.59245;25.8
2023-06-21 13:00:00;12869.96632;26.5
2023-06-21 14:00:00;12300.99932;26.9
2023-06-21 15:00:00;11323.12194;27.3
2023-06-21 16:00:00;9033.743052;26.6
2023-06-21 17:00:00;9128.502508;25.6
2023-06-21 18:00:00;8044.545792;24.9
2023-06-21 19:00:00;5965.099677;24.2
2023-06-21 20:00:00;3113.038822;23.3
2023-06-21 21:00:00;379.0466821;22.2
2023-06-21 22:00:00;0;21.2
2023-06-21 23:00:00;0;20.4
2023-06-22 00:00:00;0;20
2023-06-22 01:00:00;0;19.6
2023-06-22 02:00:00;0;19.3
2023-06-22 03:00:00;0;19.1
2023-06-22 04:00:00;0;18.7
2023-06-22 05:00:00;0;18.4
2023-06-22 06:00:00;15.05130414;18.2
2023-06-22 07:00:00;1400.673795;18.5
2023-06-22 08:00:00;5087.180785;19.7
2023-06-22 09:00:00;8378.653286;21.5
2023-06-22 10:00:00;10881.49321;23.2
2023-06-22 11:00:00;12497.976;24.8
2023-06-22 12:00:00;13430.24741;26.1
2023-06-22 13:00:00;13600.69387;27
2023-06-22 14:00:00;13492.81609;27.6
2023-06-22 15:00:00;13471.55933;28
2023-06-22 16:00:00;12808.27777;28.1
2023-06-22 17:00:00;11579.70361;28.1
2023-06-22 18:00:00;9929.418808;27.7
2023-06-22 19:00:00;7260.003047;26.8
2023-06-22 20:00:00;3729.744887;25.6
2023-06-22 21:00:00;457.4297881;24
2023-06-22 22:00:00;0;22.6
2023-06-22 23:00:00;0;21.7
2023-06-23 00:00:00;0;20.8
2023-06-23 01:00:00;0;20.1
2023-06-23 02:00:00;0;19.5
2023-06-23 03:00:00;0;19.1
2023-06-23 04:00:00;0;18.7
2023-06-23 05:00:00;0;18.4
2023-06-23 06:00:00;16.77823297;18.1
2023-06-23 07:00:00;1520.140006;18.6
2023-06-23 08:00:00;5189.79512;20.4
2023-06-23 09:00:00;8439.3845;22.5
2023-06-23 10:00:00;10870.53551;24.5
2023-06-23 11:00:00;12428.52609;26.1
2023-06-23 12:00:00;13336.01204;27.5
2023-06-23 13:00:00;13783.8596;28.5
2023-06-23 14:00:00;13873.39242;29.1
2023-06-23 15:00:00;13632.34669;29.5
2023-06-23 16:00:00;12960.04055;29.7
2023-06-23 17:00:00;11741.17436;29.7
2023-06-23 18:00:00;9800.753205;29.2
2023-06-23 19:00:00;7183.894319;28.5
2023-06-23 20:00:00;3762.895386;27.3
2023-06-23 21:00:00;463.3521264;25.6
2023-06-23 22:00:00;0;24
2023-06-23 23:00:00;0;22.9
2023-06-24 00:00:00;0;22.3
2023-06-24 01:00:00;0;21.6
2023-06-24 02:00:00;0;21.1
2023-06-24 03:00:00;0;20.6
2023-06-24 04:00:00;0;20.1
2023-06-24 05:00:00;0;19.7
2023-06-24 06:00:00;16.85653213;19.6
2023-06-24 07:00:00;1494.706304;20.1
2023-06-24 08:00:00;5134.564741;21.8
2023-06-24 09:00:00;8348.708818;24
2023-06-24 10:00:00;10767.30799;26.3
2023-06-24 11:00:00;12332.06219;28.1
2023-06-24 12:00:00;13268.13669;29.5
2023-06-24 13:00:00;13725.82568;30.6
2023-06-24 14:00:00;13815.96682;31.3
2023-06-24 15:00:00;13556.12687;31.6
2023-06-24 16:00:00;12912.27385;31.8
2023-06-24 17:00:00;11748.96184;31.7
2023-06-24 18:00:00;9882.688698;31.3
2023-06-24 19:00:00;7184.925302;30.4
2023-06-24 20:00:00;3759.764619;29
2023-06-24 21:00:00;473.133505;27
2023-06-24 22:00:00;0;25.4
2023-06-24 23:00:00;0;24.5
2023-06-25 00:00:00;0;23.9
2023-06-25 01:00:00;0;23.2
2023-06-25 02:00:00;0;22.5
2023-06-25 03:00:00;0;21.9
2023-06-25 04:00:00;0;21.3
2023-06-25 05:00:00;0;20.6
2023-06-25 06:00:00;13.20857266;20.3
2023-06-25 07:00:00;1478.293628;21
2023-06-25 08:00:00;5072.764001;22.8
2023-06-25 09:00:00;8237.459495;25.1
2023-06-25 10:00:00;10603.32455;27
2023-06-25 11:00:00;12136.88072;28.7
2023-06-25 12:00:00;13009.13025;30.1
2023-06-25 13:00:00;13460.32708;31.2
2023-06-25 14:00:00;13425.32906;31.8
2023-06-25 15:00:00;13315.06351;32.3
2023-06-25 16:00:00;12400.54279;32.5
2023-06-25 17:00:00;10885.95461;31.7
2023-06-25 18:00:00;8874.237077;31
2023-06-25 19:00:00;6719.890508;30.5
2023-06-25 20:00:00;3547.667545;29.3
2023-06-25 21:00:00;444.763886;27.8
2023-06-25 22:00:00;0;26.2
2023-06-25 23:00:00;0;24.8
2023-06-26 00:00:00;0;24.1
2023-06-26 01:00:00;0;23.3
2023-06-26 02:00:00;0;22.6
2023-06-26 03:00:00;0;22
2023-06-26 04:00:00;0;21.6
2023-06-26 05:00:00;0;21.1
2023-06-26 06:00:00;13.28146274;20.8
2023-06-26 07:00:00;1426.361237;21.3
2023-06-26 08:00:00;5007.345757;22.9
2023-06-26 09:00:00;8186.123698;24.9
2023-06-26 10:00:00;10574.66462;26.8
2023-06-26 11:00:00;12124.00353;28.2
2023-06-26 12:00:00;13051.03794;29.5
2023-06-26 13:00:00;13505.09849;30.6
2023-06-26 14:00:00;13507.31947;31.4
2023-06-26 15:00:00;13247.48497;32
2023-06-26 16:00:00;12517.08452;32.2
2023-06-26 17:00:00;11234.5213;32
2023-06-26 18:00:00;9425.886485;31.2
2023-06-26 19:00:00;6854.373137;30.1
2023-06-26 20:00:00;3646.113884;28.8
2023-06-26 21:00:00;477.2310349;27.1
2023-06-26 22:00:00;0;25.7
2023-06-26 23:00:00;0;24.6
2023-06-27 00:00:00;0;23.7
2023-06-27 01:00:00;0;23.2
2023-06-27 02:00:00;0;22.7
2023-06-27 03:00:00;0;22
2023-06-27 04:00:00;0;21.5
2023-06-27 05:00:00;0;21.1
2023-06-27 06:00:00;13.30989984;20.6
2023-06-27 07:00:00;1422.065578;20.9
2023-06-27 08:00:00;5037.750506;22.4
2023-06-27 09:00:00;8244.007698;24.3
2023-06-27 10:00:00;10649.92546;26.1
2023-06-27 11:00:00;12210.4868;27.6
2023-06-27 12:00:00;13136.1095;29
2023-06-27 13:00:00;13590.78527;30
2023-06-27 14:00:00;13674.52672;30.8
2023-06-27 15:00:00;13343.81077;31.2
2023-06-27 16:00:00;12759.0717;31.4
2023-06-27 17:00:00;11585.06193;31.2
2023-06-27 18:00:00;9758.521382;30.6
2023-06-27 19:00:00;7057.129171;29.7
2023-06-27 20:00:00;3710.603733;28.3
2023-06-27 21:00:00;471.9983088;26.8
2023-06-27 22:00:00;0;25.3
2023-06-27 23:00:00;0;24.2
2023-06-28 00:00:00;0;23.3
2023-06-28 01:00:00;0;22.4
2023-06-28 02:00:00;0;21.9
2023-06-28 03:00:00;0;21.4
2023-06-28 04:00:00;0;20.7
2023-06-28 05:00:00;0;20.1
2023-06-28 06:00:00;13.33137132;19.8
2023-06-28 07:00:00;1362.785146;20.3
2023-06-28 08:00:00;4987.740706;22
2023-06-28 09:00:00;8178.155284;24.2
2023-06-28 10:00:00;10444.67982;26.1
2023-06-28 11:00:00;12039.15883;27.7
2023-06-28 12:00:00;13048.5735;29
2023-06-28 13:00:00;13534.3782;30
2023-06-28 14:00:00;13554.15116;30.8
2023-06-28 15:00:00;13247.86555;31.2
2023-06-28 16:00:00;12543.56772;31.4
2023-06-28 17:00:00;11159.30826;31.1
2023-06-28 18:00:00;9116.587097;30.3
2023-06-28 19:00:00;6643.41979;29.2
2023-06-28 20:00:00;3513.670254;27.9
2023-06-28 21:00:00;464.195938;26.5
2023-06-28 22:00:00;0;25
2023-06-28 23:00:00;0;23.9
2023-06-29 00:00:00;0;23.5
2023-06-29 01:00:00;0;22.7
2023-06-29 02:00:00;0;22
2023-06-29 03:00:00;0;21.4
2023-06-29 04:00:00;0;20.9
2023-06-29 05:00:00;0;20.4
2023-06-29 06:00:00;13.32170237;20
2023-06-29 07:00:00;1384.900025;20.5
2023-06-29 08:00:00;4976.347886;22
2023-06-29 09:00:00;8165.067865;23.8
2023-06-29 10:00:00;10600.18416;25.4
2023-06-29 11:00:00;12179.99399;27
2023-06-29 12:00:00;13123.86408;28.3
2023-06-29 13:00:00;13592.86607;29.3
2023-06-29 14:00:00;13681.42409;30.2
2023-06-29 15:00:00;13243.42017;30.7
2023-06-29 16:00:00;12264.77254;30.7
2023-06-29 17:00:00;11005.27345;30.3
2023-06-29 18:00:00;9324.139831;29.5
2023-06-29 19:00:00;6755.359985;28.5
2023-06-29 20:00:00;3701.614483;27.1
2023-06-29 21:00:00;465.9822132;25.3
2023-06-29 22:00:00;0;24
2023-06-29 23:00:00;0;23.2
2023-06-30 00:00:00;0;22.3
2023-06-30 01:00:00;0;21.5
2023-06-30 02:00:00;0;20.8
2023-06-30 03:00:00;0;20.2
2023-06-30 04:00:00;0;19.5
2023-06-30 05:00:00;0;18.9
2023-06-30 06:00:00;12.24287652;18.5
2023-06-30 07:00:00;1313.934897;18.6
2023-06-30 08:00:00;4896.334036;19.6
2023-06-30 09:00:00;8193.200064;20.9
2023-06-30 10:00:00;10588.05398;22.3
2023-06-30 11:00:00;12129.33527;23.7
2023-06-30 12:00:00;12654.88463;24.8
2023-06-30 13:00:00;13299.5782;25.7
2023-06-30 14:00:00;13834.72509;26.5
2023-06-30 15:00:00;13582.2806;27.1
2023-06-30 16:00:00;12845.742;27.4
2023-06-30 17:00:00;11837.98412;27.3
2023-06-30 18:00:00;9949.004468;26.8
2023-06-30 19:00:00;7226.18913;25.9
2023-06-30 20:00:00;3681.018965;24.8
2023-06-30 21:00:00;472.5810365;23.4
2023-06-30 22:00:00;0;22.2
2023-06-30 23:00:00;0;21.4
2023-07-01 00:00:00;0;20.8
2023-07-01 01:00:00;0;20.3
2023-07-01 02:00:00;0;19.7
2023-07-01 03:00:00;0;19.3
2023-07-01 04:00:00;0;18.9
2023-07-01 05:00:00;0;18.6
2023-07-01 06:00:00;8.764585144;18.3
2023-07-01 07:00:00;1303.649109;18.7
2023-07-01 08:00:00;4580.108085;19.9
2023-07-01 09:00:00;7731.623504;21.5
2023-07-01 10:00:00;9929.319488;23
2023-07-01 11:00:00;11535.90188;24.4
2023-07-01 12:00:00;12452.20035;25.8
2023-07-01 13:00:00;13101.48621;26.8
2023-07-01 14:00:00;13313.76156;27.6
2023-07-01 15:00:00;13121.54094;28.2
2023-07-01 16:00:00;12439.10907;28.5
2023-07-01 17:00:00;11299.7725;28.6
2023-07-01 18:00:00;9459.911752;28.4
2023-07-01 19:00:00;6760.40028;27.8
2023-07-01 20:00:00;3614.801014;26.9
2023-07-01 21:00:00;447.4312272;25.5
2023-07-01 22:00:00;0;24.2
2023-07-01 23:00:00;0;23.3
2023-07-02 00:00:00;0;22.8
2023-07-02 01:00:00;0;22.2
2023-07-02 02:00:00;0;21.6
2023-07-02 03:00:00;0;21
2023-07-02 04:00:00;0;20.5
2023-07-02 05:00:00;0;20
2023-07-02 06:00:00;7.337041566;19.7
2023-07-02 07:00:00;1290.607636;20.1
2023-07-02 08:00:00;4694.903923;21.5
2023-07-02 09:00:00;7774.159734;23.2
2023-07-02 10:00:00;10141.44843;25
2023-07-02 11:00:00;11718.1313;26.4
2023-07-02 12:00:00;12646.41114;27.7
2023-07-02 13:00:00;12988.1892;28.7
2023-07-02 14:00:00;13106.25064;29.4
2023-07-02 15:00:00;12820.00328;29.9
2023-07-02 16:00:00;12005.09836;30.2
2023-07-02 17:00:00;10600.58371;29.9
2023-07-02 18:00:00;7810.354754;29.1
2023-07-02 19:00:00;5973.213585;28.3
2023-07-02 20:00:00;3079.819925;27.3
2023-07-02 21:00:00;406.1949329;25.9
2023-07-02 22:00:00;0;24.6
2023-07-02 23:00:00;0;23.6
2023-07-03 00:00:00;0;23.1
2023-07-03 01:00:00;0;22.3
2023-07-03 02:00:00;0;21.7
2023-07-03 03:00:00;0;21.1
2023-07-03 04:00:00;0;20.8
2023-07-03 05:00:00;0;20.4
2023-07-03 06:00:00;7.374682438;20.1
2023-07-03 07:00:00;1266.77353;20.5
2023-07-03 08:00:00;4621.494379;21.9
2023-07-03 09:00:00;7683.404313;23.8
2023-07-03 10:00:00;10012.47283;25.6
2023-07-03 11:00:00;11568.80339;27
2023-07-03 12:00:00;12508.30011;28.3
2023-07-03 13:00:00;12926.78051;29.3
2023-07-03 14:00:00;13158.86313;30
2023-07-03 15:00:00;12856.97659;30.5
2023-07-03 16:00:00;11888.41126;30.5
2023-07-03 17:00:00;10571.20726;30.1
2023-07-03 18:00:00;8941.292587;29.6
2023-07-03 19:00:00;6530.241963;29
2023-07-03 20:00:00;3545.248069;28
2023-07-03 21:00:00;449.8821777;26.4
2023-07-03 22:00:00;0;25
2023-07-03 23:00:00;0;24.1
2023-07-04 00:00:00;0;23.4
2023-07-04 01:00:00;0;22.4
2023-07-04 02:00:00;0;21.5
2023-07-04 03:00:00;0;21
2023-07-04 04:00:00;0;20.6
2023-07-04 05:00:00;0;20.1
2023-07-04 06:00:00;5.760060544;19.8
2023-07-04 07:00:00;1235.817229;20.1
2023-07-04 08:00:00;4671.80856;21.5
2023-07-04 09:00:00;7783.940789;23.3
2023-07-04 10:00:00;10181.87212;25.2
2023-07-04 11:00:00;11795.05628;26.9
2023-07-04 12:00:00;12775.38235;28.3
2023-07-04 13:00:00;13284.15677;29.5
2023-07-04 14:00:00;13412.64695;30.3
2023-07-04 15:00:00;13184.63222;30.8
2023-07-04 16:00:00;12571.14135;30.9
2023-07-04 17:00:00;11441.69517;30.7
2023-07-04 18:00:00;9614.735655;30.4
2023-07-04 19:00:00;6999.12451;29.6
2023-07-04 20:00:00;3740.465843;28.3
2023-07-04 21:00:00;473.2444104;26.7
2023-07-04 22:00:00;0;25.1
2023-07-04 23:00:00;0;23.9
2023-07-05 00:00:00;0;22.9
2023-07-05 01:00:00;0;22.1
2023-07-05 02:00:00;0;21.3
2023-07-05 03:00:00;0;20.6
2023-07-05 04:00:00;0;20.2
2023-07-05 05:00:00;0;19.7
2023-07-05 06:00:00;5.820955463;19.3
2023-07-05 07:00:00;1208.041692;19.7
2023-07-05 08:00:00;4232.275928;21.2
2023-07-05 09:00:00;7383.087131;23.2
2023-07-05 10:00:00;9083.618268;25
2023-07-05 11:00:00;11613.80182;26.5
2023-07-05 12:00:00;12174.07708;27.5
2023-07-05 13:00:00;12568.15189;28.1
2023-07-05 14:00:00;12808.88;28.7
2023-07-05 15:00:00;12877.02527;29.2
2023-07-05 16:00:00;12309.52707;29.4
2023-07-05 17:00:00;10993.1621;29.3
2023-07-05 18:00:00;9089.069596;28.9
2023-07-05 19:00:00;6516.284566;28.2
2023-07-05 20:00:00;3372.516387;27.1
2023-07-05 21:00:00;437.1587654;25.7
2023-07-05 22:00:00;0;24.4
2023-07-05 23:00:00;0;23.4
2023-07-06 00:00:00;0;22.5
2023-07-06 01:00:00;0;21.7
2023-07-06 02:00:00;0;21.1
2023-07-06 03:00:00;0;20.6
2023-07-06 04:00:00;0;20.2
2023-07-06 05:00:00;0;19.7
2023-07-06 06:00:00;2.772492527;19.5
2023-07-06 07:00:00;941.272068;20
2023-07-06 08:00:00;3814.859405;21.2
2023-07-06 09:00:00;6536.372723;22.5
2023-07-06 10:00:00;8954.846213;24
2023-07-06 11:00:00;10455.85771;25.5
2023-07-06 12:00:00;12116.79462;26.9
2023-07-06 13:00:00;12458.5735;28.1
2023-07-06 14:00:00;13160.33474;28.9
2023-07-06 15:00:00;12851.73656;29.3
2023-07-06 16:00:00;11839.65445;29.3
2023-07-06 17:00:00;11007.42972;29.1
2023-07-06 18:00:00;9295.466928;28.7
2023-07-06 19:00:00;6530.700008;28
2023-07-06 20:00:00;3369.955992;27
2023-07-06 21:00:00;384.0535706;25.5
2023-07-06 22:00:00;0;24.2
2023-07-06 23:00:00;0;23.3
2023-07-07 00:00:00;0;22.2
2023-07-07 01:00:00;0;21.5
2023-07-07 02:00:00;0;20.8
2023-07-07 03:00:00;0;20.4
2023-07-07 04:00:00;0;19.9
2023-07-07 05:00:00;0;19.6
2023-07-07 06:00:00;3.292476301;19.4
2023-07-07 07:00:00;1032.771613;19.8
2023-07-07 08:00:00;4213.067445;21.3
2023-07-07 09:00:00;7314.403008;23.2
2023-07-07 10:00:00;9737.330145;25.2
2023-07-07 11:00:00;11149.97534;27
2023-07-07 12:00:00;12341.37906;28.6
2023-07-07 13:00:00;12871.95429;29.8
2023-07-07 14:00:00;12853.05517;30.3
2023-07-07 15:00:00;12868.95456;30.5
2023-07-07 16:00:00;12206.37634;30.5
2023-07-07 17:00:00;11308.01008;30.3
2023-07-07 18:00:00;9485.140216;29.8
2023-07-07 19:00:00;6839.159603;28.8
2023-07-07 20:00:00;3669.685725;27.4
2023-07-07 21:00:00;455.5498963;25.6
2023-07-07 22:00:00;0;24.1
2023-07-07 23:00:00;0;23.2
2023-07-08 00:00:00;0;22.6
2023-07-08 01:00:00;0;21.8
2023-07-08 02:00:00;0;21.2
2023-07-08 03:00:00;0;20.7
2023-07-08 04:00:00;0;20.1
2023-07-08 05:00:00;0;19.5
2023-07-08 06:00:00;5.389349551;19
2023-07-08 07:00:00;1161.182929;19.5
2023-07-08 08:00:00;4473.267876;21.2
2023-07-08 09:00:00;7581.987841;23.5
2023-07-08 10:00:00;9963.964204;25.6
2023-07-08 11:00:00;11577.02972;27.4
2023-07-08 12:00:00;12592.02807;28.7
2023-07-08 13:00:00;13127.21419;29.5
2023-07-08 14:00:00;13289.8217;30
2023-07-08 15:00:00;13053.50746;30.4
2023-07-08 16:00:00;12398.36334;30.5
2023-07-08 17:00:00;11194.51755;30.4
2023-07-08 18:00:00;9361.861466;30
2023-07-08 19:00:00;6646.492181;29.4
2023-07-08 20:00:00;3326.241499;28.3
2023-07-08 21:00:00;390.4313935;26.7
2023-07-08 22:00:00;0;25.1
2023-07-08 23:00:00;0;24.2
2023-07-09 00:00:00;0;23.1
2023-07-09 01:00:00;0;22.5
2023-07-09 02:00:00;0;21.9
2023-07-09 03:00:00;0;21.4
2023-07-09 04:00:00;0;20.8
2023-07-09 05:00:00;0;20.3
2023-07-09 06:00:00;4.067318864;20
2023-07-09 07:00:00;1114.511144;20.3
2023-07-09 08:00:00;4457.983491;22
2023-07-09 09:00:00;7513.508833;24.1
2023-07-09 10:00:00;9903.705673;25.9
2023-07-09 11:00:00;11441.18048;27.6
2023-07-09 12:00:00;12465.94463;29
2023-07-09 13:00:00;12931.70347;30
2023-07-09 14:00:00;13037.0165;30.7
2023-07-09 15:00:00;12811.54631;31.2
2023-07-09 16:00:00;12096.4883;31.5
2023-07-09 17:00:00;10933.28935;31.3
2023-07-09 18:00:00;9212.36664;30.9
2023-07-09 19:00:00;6333.258451;30.3
2023-07-09 20:00:00;3480.864187;29.2
2023-07-09 21:00:00;422.4689045;27.6
2023-07-09 22:00:00;0;26.2
2023-07-09 23:00:00;0;25.2
2023-07-10 00:00:00;0;23.8
2023-07-10 01:00:00;0;23.1
2023-07-10 02:00:00;0;22.4
2023-07-10 03:00:00;0;21.7
2023-07-10 04:00:00;0;21.2
2023-07-10 05:00:00;0;20.7
2023-07-10 06:00:00;2.832852678;20.4
2023-07-10 07:00:00;1110.822256;20.9
2023-07-10 08:00:00;4468.293481;22.5
2023-07-10 09:00:00;7524.132321;25
2023-07-10 10:00:00;9869.483652;27.4
2023-07-10 11:00:00;11445.98094;29.1
2023-07-10 12:00:00;12368.02318;30.7
2023-07-10 13:00:00;12839.55597;32
2023-07-10 14:00:00;12976.42602;33
2023-07-10 15:00:00;12766.94885;33.6
2023-07-10 16:00:00;12146.25976;33.9
2023-07-10 17:00:00;10938.43307;34
2023-07-10 18:00:00;9171.212685;33.7
2023-07-10 19:00:00;6592.099067;32.9
2023-07-10 20:00:00;3458.032079;31.6
2023-07-10 21:00:00;408.6581439;29.6
2023-07-10 22:00:00;0;27.9
2023-07-10 23:00:00;0;26.9
2023-07-11 00:00:00;0;25.6
2023-07-11 01:00:00;0;24.8
2023-07-11 02:00:00;0;24
2023-07-11 03:00:00;0;23.4
2023-07-11 04:00:00;0;22.9
2023-07-11 05:00:00;0;22.4
2023-07-11 06:00:00;2.821822766;22.3
2023-07-11 07:00:00;1082.257326;22.7
2023-07-11 08:00:00;4420.236675;24.5
2023-07-11 09:00:00;7478.676622;26.8
2023-07-11 10:00:00;9865.395364;28.9
2023-07-11 11:00:00;11472.14699;30.6
2023-07-11 12:00:00;12464.73588;31.9
